timestamp,tx_id,active_power_mw,current_amps
2024-01-02 15:00:00+00:00,weybridge_11kv_t2,,301.99
2024-01-02 15:00:00+00:00,weybridge_11kv_t1,,307.47
2024-01-02 15:30:00+00:00,weybridge_11kv_t2,,304.77
2024-01-02 15:30:00+00:00,weybridge_11kv_t1,,310.68
2024-01-02 16:00:00+00:00,weybridge_11kv_t1,,315.73
2024-01-02 16:00:00+00:00,weybridge_11kv_t2,,313.0
2024-01-02 16:30:00+00:00,weybridge_11kv_t2,,322.14
2024-01-02 16:30:00+00:00,weybridge_11kv_t1,,324.71
2024-01-02 17:00:00+00:00,weybridge_11kv_t1,,333.49
2024-01-02 17:00:00+00:00,weybridge_11kv_t2,,326.76
2024-01-02 17:30:00+00:00,weybridge_11kv_t1,,332.76
2024-01-02 17:30:00+00:00,weybridge_11kv_t2,,329.69
2024-01-02 18:00:00+00:00,weybridge_11kv_t1,,327.67
2024-01-02 18:00:00+00:00,weybridge_11kv_t2,,324.39
2024-01-02 18:30:00+00:00,weybridge_11kv_t2,,318.0
2024-01-02 18:30:00+00:00,weybridge_11kv_t1,,322.59
2024-01-02 19:00:00+00:00,weybridge_11kv_t1,,317.5
2024-01-02 19:00:00+00:00,weybridge_11kv_t2,,311.61
2024-01-02 19:30:00+00:00,weybridge_11kv_t1,,311.2
2024-01-02 19:30:00+00:00,weybridge_11kv_t2,,302.76
2024-01-02 20:00:00+00:00,weybridge_11kv_t1,,297.52
2024-01-02 20:00:00+00:00,weybridge_11kv_t2,,288.72
2024-01-02 20:30:00+00:00,weybridge_11kv_t2,,274.51
2024-01-02 20:30:00+00:00,weybridge_11kv_t1,,282.58
2024-01-02 21:00:00+00:00,weybridge_11kv_t1,,267.63
2024-01-02 21:00:00+00:00,weybridge_11kv_t2,,260.3
2024-01-02 21:30:00+00:00,weybridge_11kv_t2,,246.09
2024-01-02 21:30:00+00:00,weybridge_11kv_t1,,252.69
2024-01-02 22:00:00+00:00,weybridge_11kv_t1,,238.58
2024-01-02 22:00:00+00:00,weybridge_11kv_t2,,231.89
2024-01-02 22:30:00+00:00,weybridge_11kv_t2,,217.68
2024-01-02 22:30:00+00:00,weybridge_11kv_t1,,228.25
2024-01-02 23:00:00+00:00,weybridge_11kv_t1,,218.39
2024-01-02 23:00:00+00:00,weybridge_11kv_t2,,203.64
2024-01-02 23:30:00+00:00,weybridge_11kv_t1,,208.52
2024-01-02 23:30:00+00:00,weybridge_11kv_t2,,196.22
2024-01-03 00:00:00+00:00,weybridge_11kv_t1,,201.38
2024-01-03 00:00:00+00:00,weybridge_11kv_t2,,192.2
2024-01-03 00:30:00+00:00,weybridge_11kv_t2,,188.17
2024-01-03 00:30:00+00:00,weybridge_11kv_t1,,197.22
2024-01-03 01:00:00+00:00,weybridge_11kv_t1,,193.05
2024-01-03 01:00:00+00:00,weybridge_11kv_t2,,184.15
2024-01-03 01:30:00+00:00,weybridge_11kv_t2,,180.13
2024-01-03 01:30:00+00:00,weybridge_11kv_t1,,188.89
2024-01-03 02:00:00+00:00,weybridge_11kv_t1,,184.72
2024-01-03 02:00:00+00:00,weybridge_11kv_t2,,176.1
2024-01-03 02:30:00+00:00,weybridge_11kv_t1,,180.56
2024-01-03 02:30:00+00:00,weybridge_11kv_t2,,172.08
2024-01-03 03:00:00+00:00,weybridge_11kv_t2,,168.05
2024-01-03 03:00:00+00:00,weybridge_11kv_t1,,177.66
2024-01-03 03:30:00+00:00,weybridge_11kv_t1,,188.07
2024-01-03 03:30:00+00:00,weybridge_11kv_t2,,164.28
2024-01-03 04:00:00+00:00,weybridge_11kv_t1,,190.47
2024-01-03 04:00:00+00:00,weybridge_11kv_t2,,167.24
2024-01-03 04:30:00+00:00,weybridge_11kv_t1,,192.86
2024-01-03 04:30:00+00:00,weybridge_11kv_t2,,173.16
2024-01-03 05:00:00+00:00,weybridge_11kv_t1,,195.25
2024-01-03 05:00:00+00:00,weybridge_11kv_t2,,179.09
2024-01-03 05:30:00+00:00,weybridge_11kv_t1,,197.63
2024-01-03 05:30:00+00:00,weybridge_11kv_t2,,185.05
2024-01-03 06:00:00+00:00,weybridge_11kv_t1,,208.9
2024-01-03 06:00:00+00:00,weybridge_11kv_t2,,200.32
2024-01-03 06:30:00+00:00,weybridge_11kv_t1,,231.39
2024-01-03 06:30:00+00:00,weybridge_11kv_t2,,222.64
2024-01-03 07:00:00+00:00,weybridge_11kv_t2,,244.96
2024-01-03 07:00:00+00:00,weybridge_11kv_t1,,253.54
2024-01-03 07:30:00+00:00,weybridge_11kv_t1,,266.31
2024-01-03 07:30:00+00:00,weybridge_11kv_t2,,261.98
2024-01-03 08:00:00+00:00,weybridge_11kv_t1,,275.01
2024-01-03 08:00:00+00:00,weybridge_11kv_t2,,269.97
2024-01-03 08:30:00+00:00,weybridge_11kv_t2,,277.81
2024-01-03 08:30:00+00:00,weybridge_11kv_t1,,283.71
2024-01-03 09:00:00+00:00,weybridge_11kv_t1,,292.41
2024-01-03 09:00:00+00:00,weybridge_11kv_t2,,283.66
2024-01-03 09:30:00+00:00,weybridge_11kv_t1,,290.03
2024-01-03 09:30:00+00:00,weybridge_11kv_t2,,285.77
2024-01-03 10:00:00+00:00,weybridge_11kv_t1,,294.65
2024-01-03 10:00:00+00:00,weybridge_11kv_t2,,287.8
2024-01-03 10:30:00+00:00,weybridge_11kv_t2,,289.82
2024-01-03 10:30:00+00:00,weybridge_11kv_t1,,291.45
2024-01-03 11:00:00+00:00,weybridge_11kv_t2,,291.85
2024-01-03 11:00:00+00:00,weybridge_11kv_t1,,286.99
2024-01-03 11:30:00+00:00,weybridge_11kv_t1,,290.68
2024-01-03 11:30:00+00:00,weybridge_11kv_t2,,293.88
2024-01-03 12:00:00+00:00,weybridge_11kv_t1,,300.79
2024-01-03 12:00:00+00:00,weybridge_11kv_t2,,294.6
2024-01-03 12:30:00+00:00,weybridge_11kv_t2,,290.22
2024-01-03 12:30:00+00:00,weybridge_11kv_t1,,297.37
2024-01-03 13:00:00+00:00,weybridge_11kv_t1,,292.57
2024-01-03 13:00:00+00:00,weybridge_11kv_t2,,285.31
2024-01-03 13:30:00+00:00,weybridge_11kv_t1,,287.77
2024-01-03 13:30:00+00:00,weybridge_11kv_t2,,280.41
2024-01-03 14:00:00+00:00,weybridge_11kv_t1,,282.97
2024-01-03 14:00:00+00:00,weybridge_11kv_t2,,275.5
2024-01-03 14:30:00+00:00,weybridge_11kv_t2,,273.93
2024-01-03 14:30:00+00:00,weybridge_11kv_t1,,281.34
2024-01-03 15:00:00+00:00,weybridge_11kv_t1,,292.48
2024-01-03 15:00:00+00:00,weybridge_11kv_t2,,286.33
2024-01-03 15:30:00+00:00,weybridge_11kv_t2,,300.28
2024-01-03 15:30:00+00:00,weybridge_11kv_t1,,304.95
2024-01-03 16:00:00+00:00,weybridge_11kv_t2,,314.24
2024-01-03 16:00:00+00:00,weybridge_11kv_t1,,316.63
2024-01-03 16:30:00+00:00,weybridge_11kv_t2,,327.82
2024-01-03 16:30:00+00:00,weybridge_11kv_t1,,326.11
2024-01-03 17:00:00+00:00,weybridge_11kv_t2,,335.09
2024-01-03 17:00:00+00:00,weybridge_11kv_t1,,335.47
2024-01-03 17:30:00+00:00,weybridge_11kv_t1,,344.83
2024-01-03 17:30:00+00:00,weybridge_11kv_t2,,340.1
2024-01-03 18:00:00+00:00,weybridge_11kv_t2,,338.69
2024-01-03 18:00:00+00:00,weybridge_11kv_t1,,345.34
2024-01-03 18:30:00+00:00,weybridge_11kv_t1,,334.21
2024-01-03 18:30:00+00:00,weybridge_11kv_t2,,334.74
2024-01-03 19:00:00+00:00,weybridge_11kv_t2,,321.71
2024-01-03 19:00:00+00:00,weybridge_11kv_t1,,323.01
2024-01-03 19:30:00+00:00,weybridge_11kv_t1,,311.82
2024-01-03 19:30:00+00:00,weybridge_11kv_t2,,306.95
2024-01-03 20:00:00+00:00,weybridge_11kv_t1,,300.02
2024-01-03 20:00:00+00:00,weybridge_11kv_t2,,292.18
2024-01-03 20:30:00+00:00,weybridge_11kv_t1,,285.99
2024-01-03 20:30:00+00:00,weybridge_11kv_t2,,277.41
2024-01-03 21:00:00+00:00,weybridge_11kv_t1,,271.76
2024-01-03 21:00:00+00:00,weybridge_11kv_t2,,262.65
2024-01-03 21:30:00+00:00,weybridge_11kv_t1,,257.53
2024-01-03 21:30:00+00:00,weybridge_11kv_t2,,247.88
2024-01-03 22:00:00+00:00,weybridge_11kv_t1,,243.76
2024-01-03 22:00:00+00:00,weybridge_11kv_t2,,233.11
2024-01-03 22:30:00+00:00,weybridge_11kv_t1,,233.71
2024-01-03 22:30:00+00:00,weybridge_11kv_t2,,218.35
2024-01-03 23:00:00+00:00,weybridge_11kv_t1,,224.46
2024-01-03 23:00:00+00:00,weybridge_11kv_t2,,203.63
2024-01-03 23:30:00+00:00,weybridge_11kv_t1,,215.21
2024-01-03 23:30:00+00:00,weybridge_11kv_t2,,195.7
2024-01-04 00:00:00+00:00,weybridge_11kv_t1,,206.4
2024-01-04 00:00:00+00:00,weybridge_11kv_t2,,192.62
2024-01-04 00:30:00+00:00,weybridge_11kv_t1,,200.22
2024-01-04 00:30:00+00:00,weybridge_11kv_t2,,189.54
2024-01-04 01:00:00+00:00,weybridge_11kv_t1,,194.46
2024-01-04 01:00:00+00:00,weybridge_11kv_t2,,186.46
2024-01-04 01:30:00+00:00,weybridge_11kv_t1,,188.7
2024-01-04 01:30:00+00:00,weybridge_11kv_t2,,183.39
2024-01-04 02:00:00+00:00,weybridge_11kv_t1,,183.44
2024-01-04 02:00:00+00:00,weybridge_11kv_t2,,180.31
2024-01-04 02:30:00+00:00,weybridge_11kv_t1,,184.64
2024-01-04 02:30:00+00:00,weybridge_11kv_t2,,177.23
2024-01-04 03:00:00+00:00,weybridge_11kv_t2,,174.78
2024-01-04 03:00:00+00:00,weybridge_11kv_t1,,187.83
2024-01-04 03:30:00+00:00,weybridge_11kv_t1,,191.02
2024-01-04 03:30:00+00:00,weybridge_11kv_t2,,176.56
2024-01-04 04:00:00+00:00,weybridge_11kv_t2,,179.13
2024-01-04 04:00:00+00:00,weybridge_11kv_t1,,194.21
2024-01-04 04:30:00+00:00,weybridge_11kv_t1,,197.41
2024-01-04 04:30:00+00:00,weybridge_11kv_t2,,181.7
2024-01-04 05:00:00+00:00,weybridge_11kv_t2,,184.26
2024-01-04 05:00:00+00:00,weybridge_11kv_t1,,200.6
2024-01-04 05:30:00+00:00,weybridge_11kv_t2,,191.54
2024-01-04 05:30:00+00:00,weybridge_11kv_t1,,203.79
2024-01-04 06:00:00+00:00,weybridge_11kv_t2,,213.55
2024-01-04 06:00:00+00:00,weybridge_11kv_t1,,217.06
2024-01-04 06:30:00+00:00,weybridge_11kv_t1,,240.86
2024-01-04 06:30:00+00:00,weybridge_11kv_t2,,236.62
2024-01-04 07:00:00+00:00,weybridge_11kv_t2,,259.69
2024-01-04 07:00:00+00:00,weybridge_11kv_t1,,264.66
2024-01-04 07:30:00+00:00,weybridge_11kv_t1,,282.17
2024-01-04 07:30:00+00:00,weybridge_11kv_t2,,276.8
2024-01-04 08:00:00+00:00,weybridge_11kv_t1,,290.88
2024-01-04 08:00:00+00:00,weybridge_11kv_t2,,285.4
2024-01-04 08:30:00+00:00,weybridge_11kv_t1,,296.09
2024-01-04 08:30:00+00:00,weybridge_11kv_t2,,289.28
2024-01-04 09:00:00+00:00,weybridge_11kv_t2,,292.65
2024-01-04 09:00:00+00:00,weybridge_11kv_t1,,298.93
2024-01-04 09:30:00+00:00,weybridge_11kv_t2,,295.26
2024-01-04 09:30:00+00:00,weybridge_11kv_t1,,302.4
2024-01-04 10:00:00+00:00,weybridge_11kv_t1,,309.79
2024-01-04 10:00:00+00:00,weybridge_11kv_t2,,302.52
2024-01-04 10:30:00+00:00,weybridge_11kv_t1,,305.25
2024-01-04 10:30:00+00:00,weybridge_11kv_t2,,298.09
2024-01-04 11:00:00+00:00,weybridge_11kv_t2,,295.93
2024-01-04 11:00:00+00:00,weybridge_11kv_t1,,303.04
2024-01-04 11:30:00+00:00,weybridge_11kv_t1,,315.16
2024-01-04 11:30:00+00:00,weybridge_11kv_t2,,307.76
2024-01-04 12:00:00+00:00,weybridge_11kv_t1,,320.75
2024-01-04 12:00:00+00:00,weybridge_11kv_t2,,313.21
2024-01-04 12:30:00+00:00,weybridge_11kv_t1,,321.83
2024-01-04 12:30:00+00:00,weybridge_11kv_t2,,314.34
2024-01-04 13:00:00+00:00,weybridge_11kv_t1,,316.33
2024-01-04 13:00:00+00:00,weybridge_11kv_t2,,309.15
2024-01-04 13:30:00+00:00,weybridge_11kv_t1,,314.46
2024-01-04 13:30:00+00:00,weybridge_11kv_t2,,305.85
2024-01-04 14:00:00+00:00,weybridge_11kv_t2,,312.09
2024-01-04 14:00:00+00:00,weybridge_11kv_t1,,320.48
2024-01-04 14:30:00+00:00,weybridge_11kv_t1,,316.79
2024-01-04 14:30:00+00:00,weybridge_11kv_t2,,309.31
2024-01-04 15:00:00+00:00,weybridge_11kv_t1,,323.12
2024-01-04 15:00:00+00:00,weybridge_11kv_t2,,315.39
2024-01-04 15:30:00+00:00,weybridge_11kv_t1,,334.01
2024-01-04 15:30:00+00:00,weybridge_11kv_t2,,325.91
2024-01-04 16:00:00+00:00,weybridge_11kv_t1,,344.91
2024-01-04 16:00:00+00:00,weybridge_11kv_t2,,336.41
2024-01-04 16:30:00+00:00,weybridge_11kv_t1,,355.75
2024-01-04 16:30:00+00:00,weybridge_11kv_t2,,345.05
2024-01-04 17:00:00+00:00,weybridge_11kv_t1,,362.93
2024-01-04 17:00:00+00:00,weybridge_11kv_t2,,352.32
2024-01-04 17:30:00+00:00,weybridge_11kv_t1,,367.83
2024-01-04 17:30:00+00:00,weybridge_11kv_t2,,359.59
2024-01-04 18:00:00+00:00,weybridge_11kv_t1,,364.77
2024-01-04 18:00:00+00:00,weybridge_11kv_t2,,358.58
2024-01-04 18:30:00+00:00,weybridge_11kv_t1,,347.81
2024-01-04 18:30:00+00:00,weybridge_11kv_t2,,343.76
2024-01-04 19:00:00+00:00,weybridge_11kv_t1,,333.85
2024-01-04 19:00:00+00:00,weybridge_11kv_t2,,332.55
2024-01-04 19:30:00+00:00,weybridge_11kv_t1,,319.89
2024-01-04 19:30:00+00:00,weybridge_11kv_t2,,319.01
2024-01-04 20:00:00+00:00,weybridge_11kv_t1,,305.93
2024-01-04 20:00:00+00:00,weybridge_11kv_t2,,302.71
2024-01-04 20:30:00+00:00,weybridge_11kv_t2,,286.4
2024-01-04 20:30:00+00:00,weybridge_11kv_t1,,291.97
2024-01-04 21:00:00+00:00,weybridge_11kv_t1,,278.01
2024-01-04 21:00:00+00:00,weybridge_11kv_t2,,270.09
2024-01-04 21:30:00+00:00,weybridge_11kv_t1,,264.13
2024-01-04 21:30:00+00:00,weybridge_11kv_t2,,253.79
2024-01-04 22:00:00+00:00,weybridge_11kv_t1,,250.28
2024-01-04 22:00:00+00:00,weybridge_11kv_t2,,239.19
2024-01-04 22:30:00+00:00,weybridge_11kv_t1,,236.43
2024-01-04 22:30:00+00:00,weybridge_11kv_t2,,228.86
2024-01-04 23:00:00+00:00,weybridge_11kv_t2,,218.73
2024-01-04 23:00:00+00:00,weybridge_11kv_t1,,219.0
2024-01-04 23:30:00+00:00,weybridge_11kv_t1,,209.83
2024-01-04 23:30:00+00:00,weybridge_11kv_t2,,208.77
2024-01-05 00:00:00+00:00,weybridge_11kv_t1,,204.76
2024-01-05 00:00:00+00:00,weybridge_11kv_t2,,201.97
2024-01-05 00:30:00+00:00,weybridge_11kv_t2,,196.37
2024-01-05 00:30:00+00:00,weybridge_11kv_t1,,211.85
2024-01-05 01:00:00+00:00,weybridge_11kv_t1,,208.94
2024-01-05 01:00:00+00:00,weybridge_11kv_t2,,190.76
2024-01-05 01:30:00+00:00,weybridge_11kv_t1,,204.12
2024-01-05 01:30:00+00:00,weybridge_11kv_t2,,185.22
2024-01-05 02:00:00+00:00,weybridge_11kv_t1,,199.31
2024-01-05 02:00:00+00:00,weybridge_11kv_t2,,188.19
2024-01-05 02:30:00+00:00,weybridge_11kv_t1,,194.49
2024-01-05 02:30:00+00:00,weybridge_11kv_t2,,191.58
2024-01-05 03:00:00+00:00,weybridge_11kv_t1,,189.67
2024-01-05 03:00:00+00:00,weybridge_11kv_t2,,184.16
2024-01-05 03:30:00+00:00,weybridge_11kv_t2,,184.73
2024-01-05 03:30:00+00:00,weybridge_11kv_t1,,184.85
2024-01-05 04:00:00+00:00,weybridge_11kv_t2,,187.01
2024-01-05 04:00:00+00:00,weybridge_11kv_t1,,180.58
2024-01-05 04:30:00+00:00,weybridge_11kv_t1,,185.17
2024-01-05 04:30:00+00:00,weybridge_11kv_t2,,189.3
2024-01-05 05:00:00+00:00,weybridge_11kv_t1,,192.88
2024-01-05 05:00:00+00:00,weybridge_11kv_t2,,191.59
2024-01-05 05:30:00+00:00,weybridge_11kv_t1,,201.33
2024-01-05 05:30:00+00:00,weybridge_11kv_t2,,195.85
2024-01-05 06:00:00+00:00,weybridge_11kv_t1,,229.04
2024-01-05 06:00:00+00:00,weybridge_11kv_t2,,221.88
2024-01-05 06:30:00+00:00,weybridge_11kv_t1,,245.31
