timestamp,tx_id,active_power_mw,current_amps
2023-06-11 21:30:00+00:00,weybridge_11kv_t1,,185.18
2023-06-11 22:30:00+00:00,weybridge_11kv_t1,,164.92
2023-06-11 23:00:00+00:00,weybridge_11kv_t1,,155.15
2023-06-12 01:30:00+00:00,weybridge_11kv_t1,,142.63
2023-06-12 03:00:00+00:00,weybridge_11kv_t1,,147.53
2023-06-12 04:00:00+00:00,weybridge_11kv_t1,,150.79
2023-06-12 05:30:00+00:00,weybridge_11kv_t1,,177.15
2023-06-12 08:30:00+00:00,weybridge_11kv_t1,,242.16
2023-06-12 09:00:00+00:00,weybridge_11kv_t1,,248.12
2023-06-12 11:30:00+00:00,weybridge_11kv_t1,,253.51
2023-06-12 12:30:00+00:00,weybridge_11kv_t1,,251.58
2023-06-12 13:00:00+00:00,weybridge_11kv_t1,,241.95
2023-06-12 13:30:00+00:00,weybridge_11kv_t1,,244.4
2023-06-12 16:00:00+00:00,weybridge_11kv_t1,,259.58
2023-06-12 18:00:00+00:00,weybridge_11kv_t1,,238.32
2023-06-12 18:30:00+00:00,weybridge_11kv_t1,,233.0
2023-06-12 21:00:00+00:00,weybridge_11kv_t1,,198.69
2023-06-13 05:00:00+00:00,weybridge_11kv_t1,,166.46
2023-06-13 06:30:00+00:00,weybridge_11kv_t1,,283.83
2023-06-13 07:30:00+00:00,weybridge_11kv_t1,,296.55
2023-06-13 09:00:00+00:00,weybridge_11kv_t1,,308.74
2023-06-13 10:00:00+00:00,weybridge_11kv_t1,,309.73
2023-06-13 14:00:00+00:00,weybridge_11kv_t1,,297.29
2023-06-13 17:30:00+00:00,weybridge_11kv_t1,,246.13
2023-06-13 20:00:00+00:00,weybridge_11kv_t1,,212.2
2023-06-13 21:00:00+00:00,weybridge_11kv_t1,,198.06
2023-06-13 21:30:00+00:00,weybridge_11kv_t1,,190.85
2023-06-14 00:00:00+00:00,weybridge_11kv_t1,,148.98
2023-06-14 04:00:00+00:00,weybridge_11kv_t1,,151.93
2023-06-14 05:30:00+00:00,weybridge_11kv_t1,,177.79
2023-06-14 07:00:00+00:00,weybridge_11kv_t1,,222.42
2023-06-14 07:30:00+00:00,weybridge_11kv_t1,,232.07
2023-06-14 08:30:00+00:00,weybridge_11kv_t1,,235.09
2023-06-14 13:00:00+00:00,weybridge_11kv_t1,,230.26
2023-06-14 14:30:00+00:00,weybridge_11kv_t1,,236.86
2023-06-14 17:30:00+00:00,weybridge_11kv_t1,,229.55
2023-06-14 23:00:00+00:00,weybridge_11kv_t1,,165.1
2023-06-15 01:00:00+00:00,weybridge_11kv_t1,,145.87
2023-06-15 06:30:00+00:00,weybridge_11kv_t1,,203.31
2023-06-15 07:00:00+00:00,weybridge_11kv_t1,,214.61
2023-06-15 15:00:00+00:00,weybridge_11kv_t1,,242.31
2023-06-15 16:00:00+00:00,weybridge_11kv_t1,,244.4
2023-06-15 17:00:00+00:00,weybridge_11kv_t1,,244.69
2023-06-15 17:30:00+00:00,weybridge_11kv_t1,,239.69
2023-06-15 18:30:00+00:00,weybridge_11kv_t1,,229.69
2023-06-15 19:30:00+00:00,weybridge_11kv_t1,,219.69
2023-06-15 20:00:00+00:00,weybridge_11kv_t1,,214.69
2023-06-15 22:00:00+00:00,weybridge_11kv_t1,,184.63
2023-06-15 22:30:00+00:00,weybridge_11kv_t1,,171.68
2023-06-15 23:30:00+00:00,weybridge_11kv_t1,,160.36
2023-06-16 01:30:00+00:00,weybridge_11kv_t1,,146.71
2023-06-16 03:30:00+00:00,weybridge_11kv_t1,,147.0
2023-06-16 05:30:00+00:00,weybridge_11kv_t1,,178.47
2023-06-16 06:00:00+00:00,weybridge_11kv_t1,,195.24
2023-06-16 06:30:00+00:00,weybridge_11kv_t1,,206.08
2023-06-16 09:00:00+00:00,weybridge_11kv_t1,,235.31
2023-06-16 10:00:00+00:00,weybridge_11kv_t1,,232.37
2023-06-16 10:30:00+00:00,weybridge_11kv_t1,,229.74
2023-06-16 14:30:00+00:00,weybridge_11kv_t1,,243.56
2023-06-16 15:30:00+00:00,weybridge_11kv_t1,,241.05
2023-06-16 16:00:00+00:00,weybridge_11kv_t1,,236.6
2023-06-16 18:00:00+00:00,weybridge_11kv_t1,,222.87
2023-06-16 19:00:00+00:00,weybridge_11kv_t1,,216.01
2023-06-16 19:30:00+00:00,weybridge_11kv_t1,,212.58
2023-06-16 21:00:00+00:00,weybridge_11kv_t1,,199.89
2023-06-16 21:30:00+00:00,weybridge_11kv_t1,,192.27
2023-06-16 22:30:00+00:00,weybridge_11kv_t1,,177.03
2023-06-17 00:00:00+00:00,weybridge_11kv_t1,,155.13
2023-06-17 01:30:00+00:00,weybridge_11kv_t1,,145.59
2023-06-17 04:00:00+00:00,weybridge_11kv_t1,,136.49
2023-06-17 06:00:00+00:00,weybridge_11kv_t1,,169.76
2023-06-17 07:30:00+00:00,weybridge_11kv_t1,,194.77
2023-06-17 09:30:00+00:00,weybridge_11kv_t1,,210.85
2023-06-17 12:30:00+00:00,weybridge_11kv_t1,,211.34
2023-06-17 14:30:00+00:00,weybridge_11kv_t1,,208.54
2023-06-17 17:00:00+00:00,weybridge_11kv_t1,,235.75
2023-06-17 18:00:00+00:00,weybridge_11kv_t1,,226.15
2023-06-17 18:30:00+00:00,weybridge_11kv_t1,,221.28
2023-06-17 19:30:00+00:00,weybridge_11kv_t1,,211.54
2023-06-17 22:00:00+00:00,weybridge_11kv_t1,,180.02
2023-06-18 00:00:00+00:00,weybridge_11kv_t1,,152.62
2023-06-18 01:30:00+00:00,weybridge_11kv_t1,,142.17
2023-06-18 02:30:00+00:00,weybridge_11kv_t1,,136.01
2023-06-18 03:00:00+00:00,weybridge_11kv_t1,,137.3
2023-06-18 05:30:00+00:00,weybridge_11kv_t1,,146.4
2023-06-18 09:00:00+00:00,weybridge_11kv_t1,,210.42
2023-06-18 09:30:00+00:00,weybridge_11kv_t1,,215.0
2023-06-18 10:00:00+00:00,weybridge_11kv_t1,,218.57
2023-06-18 12:30:00+00:00,weybridge_11kv_t1,,218.95
2023-06-18 15:30:00+00:00,weybridge_11kv_t1,,234.47
2023-06-18 16:30:00+00:00,weybridge_11kv_t1,,231.17
2023-06-18 17:30:00+00:00,weybridge_11kv_t1,,224.08
2023-06-18 19:30:00+00:00,weybridge_11kv_t1,,209.88
2023-06-18 22:00:00+00:00,weybridge_11kv_t1,,171.67
2023-06-18 23:30:00+00:00,weybridge_11kv_t1,,149.36
2023-06-19 01:30:00+00:00,weybridge_11kv_t1,,146.74
2023-06-19 02:00:00+00:00,weybridge_11kv_t1,,148.11
2023-06-19 03:00:00+00:00,weybridge_11kv_t1,,150.86
2023-06-19 03:30:00+00:00,weybridge_11kv_t1,,152.24
2023-06-19 05:00:00+00:00,weybridge_11kv_t1,,164.19
2023-06-19 08:30:00+00:00,weybridge_11kv_t1,,237.37
2023-06-19 09:00:00+00:00,weybridge_11kv_t1,,234.22
2023-06-19 09:30:00+00:00,weybridge_11kv_t1,,234.93
2023-06-19 13:00:00+00:00,weybridge_11kv_t1,,237.56
2023-06-19 15:30:00+00:00,weybridge_11kv_t1,,236.02
2023-06-19 18:30:00+00:00,weybridge_11kv_t1,,230.92
2023-06-19 22:30:00+00:00,weybridge_11kv_t1,,167.08
2023-06-19 23:00:00+00:00,weybridge_11kv_t1,,156.72
2023-06-20 00:00:00+00:00,weybridge_11kv_t1,,148.98
2023-06-20 02:30:00+00:00,weybridge_11kv_t1,,145.04
2023-06-20 05:00:00+00:00,weybridge_11kv_t1,,169.25
2023-06-20 08:00:00+00:00,weybridge_11kv_t1,,243.31
2023-06-20 09:00:00+00:00,weybridge_11kv_t1,,240.22
2023-06-20 13:00:00+00:00,weybridge_11kv_t1,,236.27
2023-06-20 14:00:00+00:00,weybridge_11kv_t1,,234.61
2023-06-20 16:30:00+00:00,weybridge_11kv_t1,,231.64
2023-06-20 18:30:00+00:00,weybridge_11kv_t1,,230.1
2023-06-20 20:00:00+00:00,weybridge_11kv_t1,,205.27
2023-06-20 21:30:00+00:00,weybridge_11kv_t1,,180.42
2023-06-21 01:00:00+00:00,weybridge_11kv_t1,,136.65
2023-06-21 02:30:00+00:00,weybridge_11kv_t1,,142.0
2023-06-21 04:00:00+00:00,weybridge_11kv_t1,,149.35
2023-06-21 04:30:00+00:00,weybridge_11kv_t1,,151.75
2023-06-21 05:30:00+00:00,weybridge_11kv_t1,,182.06
2023-06-21 06:30:00+00:00,weybridge_11kv_t1,,207.26
2023-06-21 10:30:00+00:00,weybridge_11kv_t1,,237.29
2023-06-21 11:00:00+00:00,weybridge_11kv_t1,,235.78
2023-06-21 12:00:00+00:00,weybridge_11kv_t1,,233.57
2023-06-21 14:30:00+00:00,weybridge_11kv_t1,,228.49
2023-06-21 15:00:00+00:00,weybridge_11kv_t1,,233.68
2023-06-21 17:00:00+00:00,weybridge_11kv_t1,,229.35
2023-06-21 21:00:00+00:00,weybridge_11kv_t1,,200.59
2023-06-21 21:30:00+00:00,weybridge_11kv_t1,,189.79
2023-06-22 00:00:00+00:00,weybridge_11kv_t1,,144.67
2023-06-22 01:00:00+00:00,weybridge_11kv_t1,,137.5
2023-06-22 01:30:00+00:00,weybridge_11kv_t1,,133.91
2023-06-22 02:30:00+00:00,weybridge_11kv_t1,,130.83
2023-06-22 05:00:00+00:00,weybridge_11kv_t1,,159.62
2023-06-22 05:30:00+00:00,weybridge_11kv_t1,,176.56
2023-06-22 06:30:00+00:00,weybridge_11kv_t1,,201.73
2023-06-22 08:30:00+00:00,weybridge_11kv_t1,,234.69
2023-06-22 09:00:00+00:00,weybridge_11kv_t1,,236.37
2023-06-22 09:30:00+00:00,weybridge_11kv_t1,,232.52
2023-06-22 10:00:00+00:00,weybridge_11kv_t1,,235.21
2023-06-22 12:00:00+00:00,weybridge_11kv_t1,,237.25
2023-06-22 16:30:00+00:00,weybridge_11kv_t1,,237.61
2023-06-22 17:00:00+00:00,weybridge_11kv_t1,,233.92
2023-06-22 17:30:00+00:00,weybridge_11kv_t1,,230.23
2023-06-22 19:30:00+00:00,weybridge_11kv_t1,,215.46
2023-06-22 21:00:00+00:00,weybridge_11kv_t1,,201.35
2023-06-22 21:30:00+00:00,weybridge_11kv_t1,,189.56
2023-06-22 22:00:00+00:00,weybridge_11kv_t1,,177.69
2023-06-22 22:30:00+00:00,weybridge_11kv_t1,,165.82
2023-06-23 00:30:00+00:00,weybridge_11kv_t1,,143.59
2023-06-23 01:30:00+00:00,weybridge_11kv_t1,,135.41
2023-06-23 02:30:00+00:00,weybridge_11kv_t1,,138.07
2023-06-23 03:30:00+00:00,weybridge_11kv_t1,,141.79
2023-06-23 04:00:00+00:00,weybridge_11kv_t1,,143.65
2023-06-23 07:30:00+00:00,weybridge_11kv_t1,,224.46
2023-06-23 08:00:00+00:00,weybridge_11kv_t1,,230.73
2023-06-23 08:30:00+00:00,weybridge_11kv_t1,,237.0
2023-06-23 09:30:00+00:00,weybridge_11kv_t1,,235.62
2023-06-23 10:00:00+00:00,weybridge_11kv_t1,,239.26
2023-06-23 10:30:00+00:00,weybridge_11kv_t1,,231.68
2023-06-23 14:00:00+00:00,weybridge_11kv_t1,,235.57
2023-06-23 14:30:00+00:00,weybridge_11kv_t1,,237.88
2023-06-23 15:00:00+00:00,weybridge_11kv_t1,,235.95
2023-06-23 15:30:00+00:00,weybridge_11kv_t1,,236.45
2023-06-23 17:00:00+00:00,weybridge_11kv_t1,,230.45
2023-06-23 19:30:00+00:00,weybridge_11kv_t1,,207.1
2023-06-23 22:00:00+00:00,weybridge_11kv_t1,,182.17
2023-06-23 22:30:00+00:00,weybridge_11kv_t1,,174.69
2023-06-24 01:00:00+00:00,weybridge_11kv_t1,,147.29
2023-06-24 03:00:00+00:00,weybridge_11kv_t1,,139.81
2023-06-24 04:00:00+00:00,weybridge_11kv_t1,,146.49
2023-06-24 04:30:00+00:00,weybridge_11kv_t1,,152.31
2023-06-24 06:00:00+00:00,weybridge_11kv_t1,,169.75
2023-06-24 06:30:00+00:00,weybridge_11kv_t1,,175.75
2023-06-24 07:00:00+00:00,weybridge_11kv_t1,,183.84
2023-06-24 07:30:00+00:00,weybridge_11kv_t1,,192.53
2023-06-24 08:30:00+00:00,weybridge_11kv_t1,,209.82
2023-06-24 10:30:00+00:00,weybridge_11kv_t1,,222.32
2023-06-24 11:30:00+00:00,weybridge_11kv_t1,,221.43
2023-06-24 13:00:00+00:00,weybridge_11kv_t1,,222.31
2023-06-24 14:00:00+00:00,weybridge_11kv_t1,,210.55
2023-06-24 15:00:00+00:00,weybridge_11kv_t1,,214.98
2023-06-24 15:30:00+00:00,weybridge_11kv_t1,,219.83
2023-06-24 16:00:00+00:00,weybridge_11kv_t1,,226.27
2023-06-24 17:30:00+00:00,weybridge_11kv_t1,,226.91
2023-06-24 19:00:00+00:00,weybridge_11kv_t1,,211.62
2023-06-24 19:30:00+00:00,weybridge_11kv_t1,,206.52
2023-06-24 21:00:00+00:00,weybridge_11kv_t1,,191.22
2023-06-25 00:00:00+00:00,weybridge_11kv_t1,,158.21
2023-06-25 00:30:00+00:00,weybridge_11kv_t1,,152.59
2023-06-25 01:00:00+00:00,weybridge_11kv_t1,,147.35
2023-06-25 03:00:00+00:00,weybridge_11kv_t1,,139.6
2023-06-25 03:30:00+00:00,weybridge_11kv_t1,,141.29
2023-06-25 06:30:00+00:00,weybridge_11kv_t1,,162.91
2023-06-25 12:30:00+00:00,weybridge_11kv_t1,,203.87
2023-06-25 14:30:00+00:00,weybridge_11kv_t1,,213.82
2023-06-25 16:00:00+00:00,weybridge_11kv_t1,,231.74
2023-06-25 16:30:00+00:00,weybridge_11kv_t1,,239.3
2023-06-25 19:00:00+00:00,weybridge_11kv_t1,,220.88
2023-06-25 19:30:00+00:00,weybridge_11kv_t1,,214.3
2023-06-25 21:00:00+00:00,weybridge_11kv_t1,,194.56
2023-06-25 22:00:00+00:00,weybridge_11kv_t1,,179.66
2023-06-25 22:30:00+00:00,weybridge_11kv_t1,,170.91
2023-06-26 00:00:00+00:00,weybridge_11kv_t1,,149.07
2023-06-26 00:30:00+00:00,weybridge_11kv_t1,,147.13
2023-06-26 03:30:00+00:00,weybridge_11kv_t1,,143.37
2023-06-26 04:00:00+00:00,weybridge_11kv_t1,,146.35
2023-06-26 05:00:00+00:00,weybridge_11kv_t1,,156.98
2023-06-26 05:30:00+00:00,weybridge_11kv_t1,,169.96
2023-06-26 07:00:00+00:00,weybridge_11kv_t1,,209.01
2023-06-26 08:30:00+00:00,weybridge_11kv_t1,,230.19
2023-06-26 11:30:00+00:00,weybridge_11kv_t1,,237.41
2023-06-26 12:00:00+00:00,weybridge_11kv_t1,,245.41
2023-06-26 13:00:00+00:00,weybridge_11kv_t1,,252.93
2023-06-26 15:30:00+00:00,weybridge_11kv_t1,,244.25
2023-06-26 16:00:00+00:00,weybridge_11kv_t1,,240.77
2023-06-26 16:30:00+00:00,weybridge_11kv_t1,,246.66
2023-06-26 19:00:00+00:00,weybridge_11kv_t1,,220.5
2023-06-26 19:30:00+00:00,weybridge_11kv_t1,,214.13
2023-06-26 20:00:00+00:00,weybridge_11kv_t1,,207.76
2023-06-26 20:30:00+00:00,weybridge_11kv_t1,,201.39
2023-06-26 23:00:00+00:00,weybridge_11kv_t1,,157.42
2023-06-27 02:00:00+00:00,weybridge_11kv_t1,,143.4
2023-06-27 03:00:00+00:00,weybridge_11kv_t1,,144.15
2023-06-27 04:00:00+00:00,weybridge_11kv_t1,,149.68
2023-06-27 04:30:00+00:00,weybridge_11kv_t1,,152.77
2023-06-27 06:00:00+00:00,weybridge_11kv_t1,,202.25
2023-06-27 07:30:00+00:00,weybridge_11kv_t1,,233.65
2023-06-27 09:00:00+00:00,weybridge_11kv_t1,,240.33
2023-06-27 13:00:00+00:00,weybridge_11kv_t1,,240.36
2023-06-27 15:00:00+00:00,weybridge_11kv_t1,,244.93
2023-06-27 15:30:00+00:00,weybridge_11kv_t1,,243.86
2023-06-27 16:30:00+00:00,weybridge_11kv_t1,,256.38
